
            Article ID,Newspaper Title,Newspaper City,Newspaper Province,Newspaper Country,Year,Month,Day,Article Type,Text,Keywords
        ID49,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,21,inform,Letters from Jamaica say that by vessels arrived there from Hispaniola there are advices that the French inhabitants of that island feel with unabating energy the glorious cause in which their patriotic countrymen in Old France are embarked. Men of every class and description wear the national cockade of blue and white. Their accounts from France similar in date and substance to ours have filled them with the most lively hopes and animated them with a spirit of resistance to the measures of their Government as forcible as it was unexpected by those entrusted with the executive power. At Port au Prince both the Governor and Intendant have rendered themselves completely odious by vain attempts to counteract an impulse that is irresistible. The effigy of Mons. Marbois the latter has been hung and burnt; the people loudly insist that both shall immediately quit the colony and their departure is hourly expected. The press hitherto under the severest restraint triumphs in its freedom; and their weekly publications give an account of the proceedings of the States General without the smallest reserve. ,revolution
        ID50,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,21,persuade,The following philosophical facts lead us to presume that the winter now setting in will prove a mild one : It has been constantly remarked that when this season commences early and with severity in Newfoundland and the more northern part of North America it becomes extremely rigorous and of a proportionate continuance there. When in the above climate the winters have been severe they have invariably been mild with us and vice versa. Now the ships which sailed from Newfoundland the beginning of October last saw the hills already covered with snow. There is still another argument in favour of a mild winter with us. Previously to the setting in of a severe one nature in her bounty has been always observed to have provided an uncommon store of wild briar fruits as a nourishment to the smaller birds who would otherwise perish a vast carpet of snow spreading itself over the ground so as to prevent their coming at the worms &c. on which they are accustomed to feed. The present season the store of these wild fruits is extremely moderate. ,weather
        ID51,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,25,inform,By letters from America dated the 5th ult. we learn that wheat is so great a crop all over the Provinces that it has fallen at Virginia to ? a bushel. At Philadelphia it is 7s. 6d. paper currency about 3s. 8d. Sterling per bushel;–which has reduced the price in France in from 48s. to 42s. 2d. and it is 20s. per quarter lower in Holland than it was four months ago. Two ships laden with American wheat have already arrived at Bristol where the cargoes were immediately purchased by the dealers. Large orders are sent to America for wheat of which there has been a prodigious crop. ,agriculture;international trade
        ID52,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,25,inform,The Americans have refused every kind of supply of grain to the French without the ready money. M. de Mirabeau's scheme of receiving the debt of the United States due to France proves an abortion. ,international trade;agriculture
        ID53,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,04,inform,Extract of a letter from CarricouGrenadaSept. 5. By a vessel which arrived here yesterday from Martinique we are informed that there is an insurrection of the slaves in that island ; at one periot it was supposed that there was not less than ten thousand of them assembled in one body and there are now above four thousand encamped in the neighbourhood of St. Pierre's. The business it is said has originated from an idea they have got that all the slaves in the British colonies are to be liberated and they are resolved to be upon the same footing. ,slave insurrections
        ID54,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,04,inform,Extract of a letter from Portsmouth Nov. 23. The convicts already arrived at this port from Newfoundland are near fourscore in number; a few others are expected. These unhappy wretches are almost destitute of every sort of covering and some of them are labouring under sickness and infirmity. Their story is accurateas follows: About the middle of last June this miserable class of beings to the amount of 102 men and boys and twelve women all of whom were convicts were embarked at Dublin on board the Duke of Leinster transport the owners of which who are Dublin merchants contracted with the Government of Ireland for carrying the convicts to the North American States. After the ship had been at sea five weeks part of which was foul weather the provision is said to have fallen short ; the master of the transport Capt. Harrison accordingly stood in for Newfoundland and lay-to till night; when he disembarked at Bull's Bay and a little distance from it with as much secrecy as possible his desperate freight. To prevent this proceeding being too early early known he landed with them provision for the immediate supply of their wants and bore away with a press of sail. The hungry victims lived for three days in a state of warfare quarrelling about their food ; the strongest beat the weak and over a cask of rank butter or beef there was for a time as severe fighting as if a kingdom had been at stake. They reached the town of St. John's on the 20th of July ; and exhibited the most appaling procession ever seen in that country : the inhabitants had immediate councils; and the military and navy co-operating a place of security was fixed upon at a distance from the town and they were lodged ; here under a guard. Here the Irish howl was nightly sung in full chorus and the centinels were frequently frighted with the noise while on their posts. A battle or two every half hour kept them festive all day; and when the provision supplied to them by the inhabitants was lessening they broke away and laid hold of every thing that was eatable without enquiring whether it had an owner. Some of these poor wretches were anxious to be received into the service of the inhabitants and probably might have reformed if so fostered. But all of them have a claim to the charity of this country for that supply of raiment which is necessary to guard them against the inclement weather. ,transportation
        ID55,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,07,inform,In consequence of the order of the Privy council the merchants of Bristol have sent large orders to America for wheat where the crop has been the greatest ever known. ,international trade;agriculture
        ID56,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,07,new,This morning some dispatches were received at the Secretary of State's Office from Halifax which were brought over in the Friendship Capt. Taylor arrived at Liverpool. ,postal service
        ID57,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,07,inform,Extract of a letter from a Gentleman at CharlesTown South Carolina September 2 1789 to a friend in Bristol. My inclination has taken such a stubborn longing after your side of the water that I cannot enjoy tranquility here. So very wretched have I been at times that I can hardly support the regret I feel that I ever changed the bright and alluring varieties of cultivation England for the dreary the desolate scenes of America. Happy are those who have quitted this land of misery ; and I belive a situation here is not found enviable by the greatest patriots in the State. They are all in the secret sighing for the comforts of Old England. A bare pittance there would be preferable to the largest possessions here. ,settlement description;society
        ID58,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1789,12,07,entertain,An American paper printed in March last contains an eulogism of the highest strain on a gentleman who had from pure motives of religion and humanity restored 75 blacks his property to that natural freedom which is the right of all mankind. ,slavery
        ID59,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,01,01,persuade,of the scarcity of money and general distress at Calcutta. The multitude are out of employ and who cannot get into any situations by which they might support themselves is truly deplorable. If a place falls vacant a croud of necessitous candidates immediately urge their distresses and it is certainly a fact that for one appointment there are thirty Englishmen who would be happy to obtain it so many have gone out lately to India for whom there is no employment. ,economic migration;colonial economy
        ID60,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,01,04,inform,Boston October 26. Saturday between the hours of two and three arrived in town from New-York the PRESIDENT of the United States. The inhabitants of this metropolis have now the happiness to felicitate themselves on having among them the virtuous General who delivered their capital from the oppression of a British foe; and in the same person the magnanimous President of the United States of America.–The President left New-York on Thursday the 15th instant to visit the Eastern States attended ouly by his two private secretaries and servants– Actuated by the principles of a true republican Patriot and considing in the ardent affections of the citizens in the States through which he had to pass he had it in vic??? travel without the temporary parade which his dignified station might justly clam but wherever he came his merits were already known and the people with heartfelt joy and high approbation of his virtues saluted him the Defender of their Freedom and Independence. –The worthy Governor of this Commonwealth haivng an exalted estimation of the virtuous President and although much indisposed as to his health was determined to shew the President the honours of the government in a stile suitable to his dignity; accordingly he ordered the troops of Middlesex horse to escort him through that county and permitted General brooks to exhibit to the President on Cambridge Common as he passed a fine body of the militia of the 3d division consisting of about 1000 men all in complete uniform and equipment. The President was honoured with a salute as he passed them. The Governor requested the Lieutenant Governor and the Council to meet the President at Cambridge (and would have accompanied them himself hand his health permitted) whither they were escorted by col. Tyler's corps of the horse. The Lieutenant governor and Council met him there and preceded the President under the escort of horse and introduced him to the capital of the commonwealth. From the best accounts we are able to collect we present the following as the Order of Procession. The Independent company of Light Infantry commanded by Major Otis. The Independent Fusiliers commanded by Cap- tain-lieutenant Laughton. The Independent Cadets under the command of Major Scollay. Company of Artillery commanded by Captain Johnson. /Altogether commaned by Colonel Bradford. Music. Constables of the town. Deputy-Sheriffs. The Select-Men. Town-Clerk. Committee of Arrangements. The High Sheriff. the Council of the Commonwealth. The Lieutenant-Governor Marshal of Massachusetts District. The PRESIDENT on horseback; with his Suite. Overseers of the Poor. Town-Treasurer. Magistrates. Consul of Holland. The Reverend Clergy. Physicians &c. Lawyers. Merchants shopkeepers and Traders. Then followed the Artizans Tradesmen nufacturers &c. of the town in order with flags &c. On the President's arrival at the State-house he ascended a temporary balcony adjoining the gallery where were a select choir of singers who upon the President's appearance sang the following ODE to Columbia's Favourite SON. 1. Great Washington The Hero's come Each heart exulting hearts the sound Thousands to their Deliverer throng And shout him welcome all around! Now its full chorus join the songs And shout aloud great Washington. 2. There view columbia's favourie Son Her Father Saviour Friend and Guide! There see th' immortal Washington ! His Country Glory Boast and Pride Now in full chorus &c. 3. When the impending storm of War Think clouds and darkness hid our way Great Washington our Polar Star Arose; and all was light as day. Now in full chorus &c. 4. 'Twas on your plains they valour rose And ran like fire from man to man; 'Twas here thou humbled Paria's foes And chac'd whole legions to the main! Now in full corus &c. 5. Thro' countless dangers toils and??? Our Hero led us safely on– With matchless skill directs the wars 'Till Vict'ry cried–The day's his own! Now in full chorus&c. 5. His country sav'd the contest o'er Sweet peace restor'd his toils to crown The Warrior to his native shore Returns and this his fertile ground. Now in full chorus &c. 7. But soon Columbia call'd him forth Again to save her sinking fame To take the helm and by his worth To make her an immortal name! Now in full chorus &c. 8. Nor yet alone thro' Paria's shores Her fame her might trumpt blown; E'en Europe Afric Asia hears And emulate the deed he's done! Now in full chorus &c. After which the procession passed by the President under the gallery and then dispersed highly satisfied with the occasion of their assembling and fully participating in the joy of the day. The Independent Companies then escorted the President to his residence in Court-street–fired three vollies and then dismissed. In the evening the several public houses in State-street were illuminated the Coffee House Bunch of Grapes Eastern Coffee House &c. together which mad a beautiful appearance. Fire works were also displayed in the said street. Rockets were likewise thrown from the French ships in the harbour and from Castle William. Two French frigates L'Active and Le Sensible were delightfully illuminated the former with several hundred lamps judiciously arraign ed. It is supposed the number assembled upon the above occasion amounted to 24000 persons. No unfavourable accident happened during the whole scene–that we have heard of. The regularity and good order in the procession afforded to the marhals the highest satisfaction as well as to the numerous spectators. ,nationalism;songs
        ID61,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,01,04,inform,Boston October 9. Yesterday were executed William Donnoffee William Smith and Rachel Wall pursuant to their sentence for highway robbery. ,crime
        ID62,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,01,04,inform,October 31. We are informed by very respectable authority that Mr. M'Gillvry has written to the President of the United States a full and sensible account of the rise and progress of the disputes subsisting between the Georgians; from which statement he expected to prove to a demonstration that he has not acted the inconsistent part which some have alleged neither has there been such cruelties committed by the Indians. From Mr. M'Gillevry's abilities and considering he was educated in Europe being the son of a Scotchman and Indian women we have no reason to expect any savage cruelties from an of his people; but on the contrary it is rather to be presumed that his proposals which are contained in his letter to the President are of a rational nature and many probably bring about a final and an advantageous treaty with the United States. ,Native Americans
        ID63,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,01,04,inform,November 12. On Thursday last the Viscount de Ponteves gave a surperb entertainment and ball to a number of respectable ladies of gentleman of this town on board l'Illustre of seventy-four guns. The boats of the fleet the state yacht and barge received the company at Foster's wharf before 12 o'clock–and on the appearance of the first boat having ladies on board a signal gun was fired from l'Illustre and in an instant the squadron was beautifully arrayed with the flags of all nations. On arriving at the ship the company were very politely received by the Viscount and conducted to the state room–the marines saluting as the company passed them. At one o'clock the whole sat down to a table liberally spread with a profusion of luxuries and delicacies in a hall erected for the occasion which was very fancifully decorated. At the head of the table was a castle of pastry having thirteen metal guns by which from tubes that communicated through the table and the company were saluted with a f–deral dis charge. On the top of the castle waved a small white ensign–the device two hearts –the motto The United hearts of America and France. The head of the hall was ornamented with a heart pieced with arrows–and in the motton Homage to the fair daughters of America a fine compliment made by the noble Viscount to his female guests. After dinner the ball began and closed before nine o'clock and on departure his Excellency was saluted with thirteen rockets let off from a boat moored at some distance from the ship. Rhode Island and North Carolina yet remain averse to the new government; they refuse allegiance to all acts of the States and of course do not participate in any privilee; they are treated in respect to port entries &c. as foreign States. ,society
        ID64,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,04,16,entertain,No fewer than nine young ladies are going to the Market of Love in India on board the William Pitt ! What a disgrace to our young men at home ! ,Women--Great Britain;emigration and immigration
        ID65,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,07,12,entertain,By the last letters from India we understand they were going on in the plodding way with nothing new or important.–The markets are overstocked with British goods so as to enable our countrymen to supply themselves with most articles at a cheaper rate than if they were at home ; the credit of the revenue rather upon the increase ; Lord Cornwallis is as strict as ever who is expected to remain another year among them to the no small regret of those who left England for the sake of Oriental wealth. Our female adventurers have also found it a bad market ; British beauty never fails of finding its admirers ; but the late restriction in the East have rendered wives forbidden fruit of which neither civil nor military dare to think of tasting. ,international trade;prices;colonial government;Women--Great Britain;emigration and immigration;marriage
        ID67,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,07,12,entertain,Character of the Female Sex. By Mr. Ledyard a celebrated traveller. I have always remarked that women in all countries are civil obliging tender and humane; that they are ever inclined to be gay and cheerful timorous and modest : and that they do not hesitate like men to perform a generous action. Not haughty not arrogant not supercilious they are full of courtesy and fond of society ; more liable in general to err than man but in general also more virtuous and performing more good actions than he. To a woman whether civilized or savage I never addressed myself in the language of decency and friendship without receiving a decent and friendly answer. With men it has been otherwise. In wandering over the barren plains of inhos- pitable Denmark through honest Sweden and fro- zen Lapland rude and churlish Finland unprin- cipled Russia and the widespread regions of the wandering Tartar ; if hungry dry cold wet or sick the women have ever been friendly to me and uniformly so ; and to add to this virtue (so worthy the appellation of benevolence) these actions have been performed in so free and so kind a manner that if I was dry I drank the sweetest draught and if hungry I eat the coarse morsel with a double relish. ,gender
        ID68,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,07,09,inform,We have this day received Quebec newspapers down to the 24th May from which the following is extracted:– Quebec May 20. We hear late accounts from Niagara mention that the Indians in that quarter are much alarmed in consequence of a message said to be received by them from the States that they had now raised an army to take their own for Niagara and that two thousand men of that army were now on their way from New York–desiring the Indians to lye still and look on and that they would punish those that should interfere. It was also said that the people of New York were determined of themselves to lay open the post of Oswego and that emissaries had been employed to persuade the Indians they would be greatly benefited by that event. We are rather inclined to believe the Indians are too sensible of the great benefits already conferred upon them by our neighbours in buying their lands from them to think of accepting any more from that quarter and we would recommend it to the new-born Sovereignty on this side the Atlantic before they testify their impatience that national treaties like private agreements are not to be infringed by one and performed by the other party–Pay and you shall receive. As to the Americans making an attempt upon Niagara they have long had it in contemplation to get possession of our posts upon the lakes in Canada. May 24. The concerned in the ship Columbia and sloop Washington have received letters from the Captain Kendrick dated at Nootka in July last; he informs them that he passed the winter preceding on the north-west coast of America; that he was then bound on a voyage further northward and from thence intended to proceed to Canton.– The letters were forwarded to Mexico by a Spanish fleet that had been at Nootka and from thence to the Spanish Charge des Affaires at New York. They were covered to the President of the United States of America. From what appeared in our paper of Friday last (see Glasgow Intelligence p. 424 ) and what is mentioned above it seems very probable that the affair of Nootka Sound had been a preconcerted scheme between the Americans and Spaniards as Capt. Kendrick addresses his dispatches for the President of the States without making the least mention (from what is made public) of any British ships being then at Nootka Sound. ,Native Americans;United States--Relations--Great Britain;Great Britain--Relations--United States
        ID69,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,08,16,inform,By recent letters from America we learn that the Congress of the nited States after warm debates in both Houses particularly in that of the Representatives passed an act for the purpose of fixing permanently their seat of Government at German Town in Pennsylvania. The two new provinces in North America Kentucky and Vermont whose population already is so very considerable were formed by the vast numbers of inhabitants who fled from the destruction and ravages of the unhappy contest between Great Britain and her colonies and though the greatest part of them were then deemed loyalists yet they have now jooined the American confederation. Seated on the banks of the great river Mississippi far to the westward of all the other states they can either navigate northerly to the lakes or southerly to the Spanish settlements on the coasts of the Gulf of Mexico and carry on a lucrative trade with the Indians. They are possessed of as fertile a tract of country as any in the world the position of which they??? also s???d by navigable rivers to Maryland Virginia and Pennsylvania and from thence as their views???tend to every country in Europe. Thus from the most distressed situation to rise to opulence and independence ina few years must excite admiration. Agriculture at present seems to be the peculiar province of American industry from whence wealth will flow into every part of that vast country as it abounds in large tracts of rich land level grounds with a deep soil and extended savannahs; while to the northward the fisheries and shipbuilding amply compensate for the want of an equal fertility; and though not so abundant in coin yet the provinces produce the finest meadows form whence a provision trade will be every year increasing. The southern countries of Europe not affording sufficient crops of grain for the support of their inhabitants on account of the remarkable encrease of population and which is still augmenting as arts and manufacturers are every where extended: America may therefore be deemed in future the granary of this quarter of the globe. ,international trade;Native Americans;settlement description;colonial politics
        ID70,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,09,17,entertain,A humorous Adventure of a Marriage negotiated by a Bill of Exchange in one of the English West India Islands. A Merchant originally from London having acquired a great fortune in this island concluded with himself he could not be happy in the enjoyment of it unless? he shared? it with a woman of merit ; and knowing none to his fancy he resolved to write to a worthy correspondent of his in London. He know no other ? than that he used in his trade ; therefore treating affairs of love as he did his business after giving his friend in a letter several comissions and reserving this for the last he went on thus : Item? seeing that I have taken a resolution to marry and that I do not find a suitable match for me here do not fail to send me by next ship bound hither a young woman of the qualifications and form following: As for a portion I demand none ; let her be of an honest family ; between 20 and 25 years of age ; of a middle stature and well proportioned ; her face agreeable her temper mild her character blameless her heatlh good and her constitution strong enough to bear the change of the climate that there may be no occasion to look out for a second through lack of the ? soon after she comes to hand ; which must be provided against as much as possible considering the great distance and dangers of the sea. If she arrives and conditioned as abovesaid with the present letter endorsed by you or at least an attested copy thereof that there may be no mistake or imposition I hereby oblige and engage myself satisfy the said letter by marrying the ? at 15 days ?. In witness ? ? I ? ? ?. The London correspondent read over and over the odd article which put the future ? on the same footing with the bales of good he was to send to his friend ; and after adressing? the prudent exactness of the naturalized Creole and his laconic stile in enumerating the qualifications he insisted on he endeavoured to serve him to his mind ; and after many enquiries he judged he had found a lady fit for his purpose in a young person of a reputable family but no fortune ; of good humour and of a polite education ; well shaped and more than tolerably handsome. He made the proposal to her as his friend has directed and the young gentlewoman who had no subsistence but from a cross old aunt who gave her a great deal of uneasiness accepted it. A ship bound for the West Indies was then fitting out at Bristol ; the gentlewoman went on board the same together with the bales of goods being well provided with all necessaries and particularly with a certificate in due form and indorsed by the correspondent. She was also included in the invoice the last article of which ran thus : Item a maid of 21 years of age of the quality shape and conditioned as per order ; as appears by the affadavits and certificates she has to produce. Writings which were thought necessary to so exact a man as the future husband were an extract from the parish register ; a certificate of her character signified by the curate ; an attestation of her neighbours setting forth that she had for the space of three years lived with an old aunt who was intolerably peevish and that she had not during all that time given her said aunt the least occasion of complaint. And li?y the goodness of her consitution was certified after ? by ? ?. ? ? departure the London correspondent sent several letters of advice by other ships to his friend whereby he informed him that per such a ? he sent him a young woman of such an age character and condition &c. in a word such ? desired to marry. The letters of advice the bales and the gentlewoman came safe to the port ; and our Creole who happened to be one? of the foremost on the pier and the lady's landing was charmed to see a handsome person who having heard him called by his name told him Sir I have a bill of exchange upon you and you know that it is not usually for people to carry a great deal of money about them in such a long voyage as I have made ; I beg the favour you will pleased to pay it. At the same time she gave him his correspondent's letter on the back of which was wrote The bearer of this is the spouse you ordered me to send you. Ha ?? ! said the Creole I never yet suffered my bills to be protested and I swear this shall not be the first : I shall reckon myself the most fortunate of all men if you allow me to discharge it. Yes Sir replied she and the more willingly since I am apprized of your character. We have several persons of honour on board who knew you very well and who during my passage have answered all the questions I asked them concerning you in so advantageous a manner that it has raised in me ? for you. This first interview was in a few days after followed by the nuptials which were very magnificent. The new married couple are satisfied with their happy union made by ? of exchange which was the most fortunate that had happened in that island for many years. ,marriage;Women--Great Britain;emigration and immigration;international trade
        ID71,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,10,04,inform,Extract of a letter from New York Aug. 3. Our harvest is over westward and through the southern counties of this State. This week will finish it in the northern and I am confident we have not had so fine a crop since 1774 and all gathered without a drop of rain which will render wheat fit for exportation in OCtober. The Summer grains are also abundant and those on the ground especially Indian corn equally promising. Should Europe require wheat at even two thirds of the prices given last year we shall draw a very large balance from them in specie. The public debt of this country having in course of a few days been funded brought many foreigners into deep speculations which reduced bills of exchange to par. ,international trade;agriculture
        ID72,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,15,entertain,A Transfer of Conjugal Love. On Monday last was married at Stockport an inhabitant of Macclesfield to a female on whom he had fixed his affections. It is to be observed that he did not toil through the tedious forms of courtship but at once got a wife as others sometimes get good places by purchase –and as we are informed the lady was valued at eight guineas and thirty yards of Irish cloth at 2s. 6d. per yard–which property he deposited in exchange for earthly treasure. –Whether a wife may be cheap or dear at that price time will shew. Her former husband having seen military service was not to be discomposed at trifles and his philosophy probably being strengthened on the occasion he attended the happy pair to church and saw the marriage ceremony ; after which they spent the evening at the bridegroom's house where all was gaity. The first husband parted with an helpmate had borne his sorrows twelve years ; and the second husband received a partner of his joys after having buried a former one just a week. ,marriage
        ID73,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,19,entertain,Court of Chancery. The King at the relation of the Bishop of London versus Anderson and Gipps. On the 18th of June 1692 the Hon. Mr. Boyle left by will the sum of 5400l. to be laid out in lands in Yorkshire out of the rents of which the sum of 90l. was to be paid annually to the College of William and Mary in New England to be applied for the purpose of propagating the Christian religion amongst the Indians in the back settlements in North America ; and likewise a further sum of 45l. to be paid to the same College for the support of two missionaries to preach the gospel. The city of London were left trustees and the management under the trust was by the will committed to the care of the Bishop of London. The present Bishop instituted this suit in which the city and a great number of other persons were parties for the single and indeed novel purpose of knowing whether (as the teststor had originally devised the several sums for the use of British subjects and the Americans having ceased to be in that situations since their independence) the annuity ought not to revert to this kingdom or to some other of his Majesty's colonies to be applied to similar purposes. This being the first determination of that nature since the American Revolution the Lord Chancellor decided it with that superior dignity of sentiment that always attends his decrees. Two phrases are sufficient– all charitable devices are to be held sacred– we cannot rake up the ashes of the dead in search of latent intentions. The annuities and arrears must be paid and Messrs. Anderson and Gipps and likewise the city of London must be paid their costs. ,bequests;charity;religion;Native Americans
        ID74,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,19,entertain,Curious Advertisement From the Pittsburgh Gazette Pittsburgh Dec. 23 1789. JULY the twenty-seventh day My wife Betsey ran away From bed and board–and this did say She would no longer with me stay. Since she has left me without cause I'll give her time enough to pause. That she may see her grievous error When I live happy with a fairer. So I forewarn both great and small To trust her any thing at all For of her contracts from this day One farthing's worth I will not pay. Dennis O'Bryan ,marriage
        ID76,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,22,entertain,On Tuesday afternoon the six Cherokee Chiefs visited the Cathedral of St. Paul's which they explain with an equal degree of curiosity and amazement. They were asked whether they would not attend the evening service which they readily complied and seemed particularly delighted with the organ. The Cherokee Chiefs having made us an offer of 20000 men gratitude obliges us to make them some acknowledgement whether we accept their offer or not.–We can very well spare them the members of the Halter Club–all our housebreakers highwaymen pick pockets swindlers Faro and E O Table keepers–and all their accomplices to an amazing number. Such a collection would be a truly valuable present.–Among them are found dispersedly all the qualities of able Generals–skilful Financiers –able Negotiators active Citizens–and men highly expert at a Coup de Main. Were we to add the Pugilistic tribe–the Cherokee Chiefs might on their return to their own country enter into a boxing war against their enemies–with a certainty of the most brilliant success. Trading Justices and Lawyers they would perhaps be glad to have ; and it is the opinion of most people that a few thousands of the latter description of men might be spared. ,Native Americans;military;crime
        ID78,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,26,inform,By letters from the New York Packet dated October 6 from Philadelphia we learn that there has been a very fine harvest in the Southern States and that the wheat has been wonderfully productive. A very large quantity had been bought up for the Spanish markets. The quality of European goods imported the last season was immense goods selling for considerable loss ; and such will always be the case when the Merchants in England anticipate a ray of fruitfulness of the American Soil.–The appearance of a Spanish war had given them great prospects of commercial advantages and a seven years war is what the Americans were all earnestly wishing for. ,agriculture;international trade
        ID80,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,26,inform,When the Cherokee Chiefs first visited Coventgarden Theatre one of them appeared much delighted with the splendid appearance of an Indian cap worn by one of the pantomime actors; this being observed the performer was directed the performance; the Chief amazed at the offer of the magnificent present said through his interpreter that even in his won country he should be unable to repay it ; however at present he would do the utmost in his power ; on this he ordered the actor to approach him and then lighting his Cherokee pipe stuffed with a variety of nauseous combustibles he too three whiffs himself and presenting the tube desired the actor to take three whiffs also–the greatest favour a Cherokee could confer ; the actor aastonished at the singularity of this unexpected honour reluctantly complied with the requestto the great entertainment of the Dramatic circle. ,Native Americans;theatre
        ID81,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,29,inform,DOMINICA. St. Pierre Martinico Sept. 11 This Colony is in a perfect state of anarchy ; is so much that we have had thoughts of quitting the island and going to Trinidad taking the negroes with us. Unless some speedy and effectual succours arrive the colony is utterly ruined. The greater part of the colonists this day assembled at Gros-morne.–The grenadiers who were in the fort of Trinity with twenty three officers of the regiment were glad to make their escape.– There are 1500 men in the FOrt Bourbon many of whom are from Dominica Guadaloupe and other colonies an supposed to have been sent by Martinico refugees.–The firing of cannon is heard incessantly ; at this rate the magazine of powder will soon be consumed. The Municipality of Fort Royal have been obliged to promise and sign whatever the insurgents have been please to dictate.–The soldiers run about the streets and oblige the inhabitants to give them money.–Imagine in short a scene of confusion and terror and you will then have some idea of the persent ? of Fort Bourbon and Fort Royal. The town of St. Pierre swarms with strangers who come here from all parts. M. Chabrol Colonel of the regiment which has been sent here together with a company of Chaffeurs has been appointed comandant o the NAtional troops. The women confident that it is in his power to re-establish tranquility prostrate themselves before him strew the ground on which he walks with flowers and affectionately embrace him.– He seems willing to comply with their wishes. The Colonial Assembly sits at Gros-morne guarded by an army of 4000 men under the command of M. Dumoise appointed by the General. We are assured that the insurgents are arming four privateers with which they mean to attack Trinity. Some soldiers attempted to penetrate among them but were repulsed by the Mulattoes. ,slave insurrections
        ID82,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,29,inform,Extract of a letter from Dublin Nov. 23. The drafts at Cork yesterday received the agreeable orders to return to their respective regiments immediately. The officers appointed to raise independent companies in Ireland have received orders to repair forthwith to England with whatever complement of men already entered but not to proceed with the completion of their number : in conference to this order they are preparing for their immediate departure. Last Tuesday two eminent merchants of this city received orders by way of a vessel arrived at Cork from Mess de Fouseca Olivarez and Co. at Seville for the immediate exportation of cotton white linen and mixed goods to a very large amount. Monday evening the Elizabeth and Mary Mark Purcell master arrived at Waterford from Annapolis in Maryland after a long and dangerous passage of 52 days in which they had nearly exhausted the whole of their provisions having been a very short allowance of half a naggin of rum diluted with one pint of bad water for twenty-four hours. She is heavy laden having on board six hundread hogsheads of tobacco a large quantity of pipe staves barrel hoops &c. and has been expected more than two months. Eight per cent was offered as insurance on ship and cargo but refused on account of the then probability of a war. ,shipping;war
        ID84,Glasgow Advertiser,Glasgow,Scotland,United Kingdom,1790,11,08,entertain,The Indian ships lately returned from Madras and Bengal gives unfavourable accounts of all the branches of commerce except that of matrimony which has succeeded wonderfully in the last female exportations. Out of eleven ladies who embarked on a marriage venture on board the Chesterfield Captain Burgess nine were connubially linked to weakly husbands within three months after their arrival and the other two were left in a way to complete this fortunate band of hymeneal adventu- rers. ,international trade;marriage;Women--Great Britain;emigration and immigration
